fee,script,step,tick_before,tick_after,timestamp,action_int,action_name,action_valid,position_before,position_after,price_used_open,entry_price_open,unrealized_pnl,total_profit_realized,total_profit_delta,unrealized_pnl_before_step,reward,total_reward,terminated,truncated
0.001,t5_repeat_exit_flat,26,27,28,2026-06-02 04:00:00+00:00,2,Exit(Sell),False,Neutral,Neutral,100.0,,0.0,1.0,0.0,0.0,-2.0,-54.0,False,False
0.001,t5_repeat_exit_flat,27,28,29,2026-06-02 05:00:00+00:00,2,Exit(Sell),False,Neutral,Neutral,100.0,,0.0,1.0,0.0,0.0,-2.0,-56.0,True,False
0.001,t6_alt_enter_exit,0,1,2,2026-06-01 02:00:00+00:00,1,Enter(Buy),True,Neutral,Long,100.0,,-0.001997003995005765,1.0,0.0,0.0,25.0,25.0,False,False
0.001,t6_alt_enter_exit,1,2,3,2026-06-01 03:00:00+00:00,2,Exit(Sell),True,Long,Neutral,100.0,100.0,0.0,0.9980029960049942,-0.001997003995005797,-0.001997003995005765,-149.70044940074914,-124.70044940074914,False,False
0.001,t6_alt_enter_exit,2,3,4,2026-06-01 04:00:00+00:00,1,Enter(Buy),True,Neutral,Long,100.0,,-0.001997003995005765,0.9980029960049942,0.0,0.0,25.0,-99.70044940074914,False,False
0.001,t6_alt_enter_exit,3,4,5,2026-06-01 05:00:00+00:00,2,Exit(Sell),True,Long,Neutral,100.0,100.0,0.0,0.9960059920099884,-0.001997003995005797,-0.001997003995005765,-149.70044940074914,-249.40089880149827,False,False
0.001,t6_alt_enter_exit,4,5,6,2026-06-01 06:00:00+00:00,1,Enter(Buy),True,Neutral,Long,100.0,,-0.001997003995005765,0.9960059920099884,0.0,0.0,25.0,-224.40089880149827,False,False
0.001,t6_alt_enter_exit,5,6,7,2026-06-01 07:00:00+00:00,2,Exit(Sell),True,Long,Neutral,100.0,100.0,0.0,0.9940089880149826,-0.001997003995005797,-0.001997003995005765,-149.70044940074914,-374.10134820224744,False,False
0.001,t6_alt_enter_exit,6,7,8,2026-06-01 08:00:00+00:00,1,Enter(Buy),True,Neutral,Long,100.0,,-0.001997003995005765,0.9940089880149826,0.0,0.0,25.0,-349.10134820224744,False,False
0.001,t6_alt_enter_exit,7,8,9,2026-06-01 09:00:00+00:00,2,Exit(Sell),True,Long,Neutral,100.0,100.0,0.0,0.9920119840199768,-0.001997003995005797,-0.001997003995005765,-149.70044940074914,-498.80179760299654,False,False
0.001,t6_alt_enter_exit,8,9,10,2026-06-01 10:00:00+00:00,1,Enter(Buy),True,Neutral,Long,100.0,,-0.001997003995005765,0.9920119840199768,0.0,0.0,25.0,-473.80179760299654,False,False
0.001,t6_alt_enter_exit,9,10,11,2026-06-01 11:00:00+00:00,2,Exit(Sell),True,Long,Neutral,100.0,100.0,0.0,0.990014980024971,-0.001997003995005797,-0.001997003995005765,-149.70044940074914,-623.5022470037457,False,False
0.001,t6_alt_enter_exit,10,11,12,2026-06-01 12:00:00+00:00,1,Enter(Buy),True,Neutral,Long,100.0,,-0.001997003995005765,0.990014980024971,0.0,0.0,25.0,-598.5022470037457,False,False
0.001,t6_alt_enter_exit,11,12,13,2026-06-01 13:00:00+00:00,2,Exit(Sell),True,Long,Neutral,100.0,100.0,0.0,0.9880179760299652,-0.001997003995005797,-0.001997003995005765,-149.70044940074914,-748.2026964044948,False,False
0.001,t6_alt_enter_exit,12,13,14,2026-06-01 14:00:00+00:00,1,Enter(Buy),True,Neutral,Long,100.0,,-0.001997003995005765,0.9880179760299652,0.0,0.0,25.0,-723.2026964044948,False,False
0.001,t6_alt_enter_exit,13,14,15,2026-06-01 15:00:00+00:00,2,Exit(Sell),True,Long,Neutral,100.0,100.0,0.0,0.9860209720349594,-0.001997003995005797,-0.001997003995005765,-149.70044940074914,-872.9031458052439,False,False
0.001,t6_alt_enter_exit,14,15,16,2026-06-01 16:00:00+00:00,1,Enter(Buy),True,Neutral,Long,100.0,,-0.001997003995005765,0.9860209720349594,0.0,0.0,25.0,-847.9031458052439,False,False
0.001,t6_alt_enter_exit,15,16,17,2026-06-01 17:00:00+00:00,2,Exit(Sell),True,Long,Neutral,100.0,100.0,0.0,0.9840239680399536,-0.001997003995005797,-0.001997003995005765,-149.70044940074914,-997.603595205993,False,False
0.001,t6_alt_enter_exit,16,17,18,2026-06-01 18:00:00+00:00,1,Enter(Buy),True,Neutral,Long,100.0,,-0.001997003995005765,0.9840239680399536,0.0,0.0,25.0,-972.603595205993,False,False
0.001,t6_alt_enter_exit,17,18,19,2026-06-01 19:00:00+00:00,2,Exit(Sell),True,Long,Neutral,100.0,100.0,0.0,0.9820269640449478,-0.001997003995005797,-0.001997003995005765,-149.70044940074914,-1122.304044606742,False,False
0.001,t6_alt_enter_exit,18,19,20,2026-06-01 20:00:00+00:00,1,Enter(Buy),True,Neutral,Long,100.0,,-0.001997003995005765,0.9820269640449478,0.0,0.0,25.0,-1097.304044606742,False,False
0.001,t6_alt_enter_exit,19,20,21,2026-06-01 21:00:00+00:00,2,Exit(Sell),True,Long,Neutral,100.0,100.0,0.0,0.980029960049942,-0.001997003995005797,-0.001997003995005765,-149.70044940074914,-1247.0044940074913,False,False
0.001,t6_alt_enter_exit,20,21,22,2026-06-01 22:00:00+00:00,1,Enter(Buy),True,Neutral,Long,100.0,,-0.001997003995005765,0.980029960049942,0.0,0.0,25.0,-1222.0044940074913,False,False
0.001,t6_alt_enter_exit,21,22,23,2026-06-01 23:00:00+00:00,2,Exit(Sell),True,Long,Neutral,100.0,100.0,0.0,0.9780329560549362,-0.001997003995005797,-0.001997003995005765,-149.70044940074914,-1371.7049434082405,False,False
0.001,t6_alt_enter_exit,22,23,24,2026-06-02 00:00:00+00:00,1,Enter(Buy),True,Neutral,Long,100.0,,-0.001997003995005765,0.9780329560549362,0.0,0.0,25.0,-1346.7049434082405,False,False
0.001,t6_alt_enter_exit,23,24,25,2026-06-02 01:00:00+00:00,2,Exit(Sell),True,Long,Neutral,100.0,100.0,0.0,0.9760359520599304,-0.001997003995005797,-0.001997003995005765,-149.70044940074914,-1496.4053928089897,False,False
0.001,t6_alt_enter_exit,24,25,26,2026-06-02 02:00:00+00:00,1,Enter(Buy),True,Neutral,Long,100.0,,-0.001997003995005765,0.9760359520599304,0.0,0.0,25.0,-1471.4053928089897,False,False
0.001,t6_alt_enter_exit,25,26,27,2026-06-02 03:00:00+00:00,2,Exit(Sell),True,Long,Neutral,100.0,100.0,0.0,0.9740389480649246,-0.001997003995005797,-0.001997003995005765,-149.70044940074914,-1621.105842209739,False,False
0.001,t6_alt_enter_exit,26,27,28,2026-06-02 04:00:00+00:00,1,Enter(Buy),True,Neutral,Long,100.0,,-0.001997003995005765,0.9740389480649246,0.0,0.0,25.0,-1596.105842209739,False,False
0.001,t6_alt_enter_exit,27,28,29,2026-06-02 05:00:00+00:00,2,Exit(Sell),True,Long,Neutral,100.0,100.0,0.0,0.9720419440699188,-0.001997003995005797,-0.001997003995005765,-149.70044940074914,-1745.8062916104882,True,False
0.001,t7_hold_to_end,0,1,2,2026-06-01 02:00:00+00:00,1,Enter(Buy),True,Neutral,Long,100.0,,-0.001997003995005765,1.0,0.0,0.0,25.0,25.0,False,False
0.001,t7_hold_to_end,1,2,3,2026-06-01 03:00:00+00:00,0,Hold,True,Long,Long,100.0,100.0,-0.001997003995005765,1.0,0.0,-0.001997003995005765,-0.0033333333333333335,24.996666666666666,False,False
0.001,t7_hold_to_end,2,3,4,2026-06-01 04:00:00+00:00,0,Hold,True,Long,Long,100.0,100.0,-0.001997003995005765,1.0,0.0,-0.001997003995005765,-0.006666666666666667,24.99,False,False
0.001,t7_hold_to_end,3,4,5,2026-06-01 05:00:00+00:00,0,Hold,True,Long,Long,100.0,100.0,-0.001997003995005765,1.0,0.0,-0.001997003995005765,-0.01,24.979999999999997,False,False
0.001,t7_hold_to_end,4,5,6,2026-06-01 06:00:00+00:00,0,Hold,True,Long,Long,100.0,100.0,-0.001997003995005765,1.0,0.0,-0.001997003995005765,-0.013333333333333334,24.966666666666665,False,False
0.001,t7_hold_to_end,5,6,7,2026-06-01 07:00:00+00:00,0,Hold,True,Long,Long,100.0,100.0,-0.001997003995005765,1.0,0.0,-0.001997003995005765,-0.016666666666666666,24.95,False,False
0.001,t7_hold_to_end,6,7,8,2026-06-01 08:00:00+00:00,0,Hold,True,Long,Long,100.0,100.0,-0.001997003995005765,1.0,0.0,-0.001997003995005765,-0.02,24.93,False,False
0.001,t7_hold_to_end,7,8,9,2026-06-01 09:00:00+00:00,0,Hold,True,Long,Long,100.0,100.0,-0.001997003995005765,1.0,0.0,-0.001997003995005765,-0.023333333333333334,24.906666666666666,False,False
0.001,t7_hold_to_end,8,9,10,2026-06-01 10:00:00+00:00,0,Hold,True,Long,Long,100.0,100.0,-0.001997003995005765,1.0,0.0,-0.001997003995005765,-0.02666666666666667,24.88,False,False
0.001,t7_hold_to_end,9,10,11,2026-06-01 11:00:00+00:00,0,Hold,True,Long,Long,100.0,100.0,-0.001997003995005765,1.0,0.0,-0.001997003995005765,-0.03,24.849999999999998,False,False
0.001,t7_hold_to_end,10,11,12,2026-06-01 12:00:00+00:00,0,Hold,True,Long,Long,100.0,100.0,-0.001997003995005765,1.0,0.0,-0.001997003995005765,-0.03333333333333333,24.816666666666663,False,False
0.001,t7_hold_to_end,11,12,13,2026-06-01 13:00:00+00:00,0,Hold,True,Long,Long,100.0,100.0,-0.001997003995005765,1.0,0.0,-0.001997003995005765,-0.03666666666666667,24.779999999999998,False,False
0.001,t7_hold_to_end,12,13,14,2026-06-01 14:00:00+00:00,0,Hold,True,Long,Long,100.0,100.0,-0.001997003995005765,1.0,0.0,-0.001997003995005765,-0.04,24.74,False,False
0.001,t7_hold_to_end,13,14,15,2026-06-01 15:00:00+00:00,0,Hold,True,Long,Long,100.0,100.0,-0.001997003995005765,1.0,0.0,-0.001997003995005765,-0.043333333333333335,24.696666666666665,False,False
0.001,t7_hold_to_end,14,15,16,2026-06-01 16:00:00+00:00,0,Hold,True,Long,Long,100.0,100.0,-0.001997003995005765,1.0,0.0,-0.001997003995005765,-0.04666666666666667,24.65,False,False
0.001,t7_hold_to_end,15,16,17,2026-06-01 17:00:00+00:00,0,Hold,True,Long,Long,100.0,100.0,-0.001997003995005765,1.0,0.0,-0.001997003995005765,-0.05,24.599999999999998,False,False
0.001,t7_hold_to_end,16,17,18,2026-06-01 18:00:00+00:00,0,Hold,True,Long,Long,100.0,100.0,-0.001997003995005765,1.0,0.0,-0.001997003995005765,-0.05333333333333334,24.546666666666663,False,False
0.001,t7_hold_to_end,17,18,19,2026-06-01 19:00:00+00:00,0,Hold,True,Long,Long,100.0,100.0,-0.001997003995005765,1.0,0.0,-0.001997003995005765,-0.056666666666666664,24.489999999999995,False,False
0.001,t7_hold_to_end,18,19,20,2026-06-01 20:00:00+00:00,0,Hold,True,Long,Long,100.0,100.0,-0.001997003995005765,1.0,0.0,-0.001997003995005765,-0.06,24.429999999999996,False,False
0.001,t7_hold_to_end,19,20,21,2026-06-01 21:00:00+00:00,0,Hold,True,Long,Long,100.0,100.0,-0.001997003995005765,1.0,0.0,-0.001997003995005765,-0.06333333333333334,24.366666666666664,False,False
0.001,t7_hold_to_end,20,21,22,2026-06-01 22:00:00+00:00,0,Hold,True,Long,Long,100.0,100.0,-0.001997003995005765,1.0,0.0,-0.001997003995005765,-0.06666666666666667,24.299999999999997,False,False
0.001,t7_hold_to_end,21,22,23,2026-06-01 23:00:00+00:00,0,Hold,True,Long,Long,100.0,100.0,-0.001997003995005765,1.0,0.0,-0.001997003995005765,-0.07,24.229999999999997,False,False
0.001,t7_hold_to_end,22,23,24,2026-06-02 00:00:00+00:00,0,Hold,True,Long,Long,100.0,100.0,-0.001997003995005765,1.0,0.0,-0.001997003995005765,-0.07333333333333333,24.156666666666663,False,False
0.001,t7_hold_to_end,23,24,25,2026-06-02 01:00:00+00:00,0,Hold,True,Long,Long,100.0,100.0,-0.001997003995005765,1.0,0.0,-0.001997003995005765,-0.07666666666666666,24.079999999999995,False,False
0.001,t7_hold_to_end,24,25,26,2026-06-02 02:00:00+00:00,0,Hold,True,Long,Long,100.0,100.0,-0.001997003995005765,1.0,0.0,-0.001997003995005765,-0.08,23.999999999999996,False,False
0.001,t7_hold_to_end,25,26,27,2026-06-02 03:00:00+00:00,0,Hold,True,Long,Long,100.0,100.0,-0.001997003995005765,1.0,0.0,-0.001997003995005765,-0.08333333333333333,23.916666666666664,False,False
0.001,t7_hold_to_end,26,27,28,2026-06-02 04:00:00+00:00,0,Hold,True,Long,Long,100.0,100.0,-0.001997003995005765,1.0,0.0,-0.001997003995005765,-0.08666666666666667,23.83,False,False
0.001,t7_hold_to_end,27,28,29,2026-06-02 05:00:00+00:00,0,Hold,True,Long,Long,100.0,100.0,-0.001997003995005765,1.0,0.0,-0.001997003995005765,-0.09,23.74,True,False
